,Lng,Lat,City,Country,Max Temp,Humidity,Cloudiness,Wind Speed,Date
312,105.0370467701531,-21.495332061623316,carnarvon,au,294.87,59,100,10.65,1622314567
313,-121.79506800564295,-23.316064558571455,rikitea,pf,297.22,73,43,7.66,1622314567
314,147.70458284166762,-79.03810781250026,hobart,au,231.69,73,6,10.47,1622314568
315,131.09986491441788,-3.1472255086434586,amahai,id,300.94,81,100,8.73,1622314568
316,29.825293834537206,-45.21079628637949,port alfred,za,276.84,73,100,8.06,1622314568
317,26.932515005071735,42.77016479007821,karnobat,bg,292.1,85,13,1.34,1622314569
318,144.92970122841115,89.32891918785222,chokurdakh,ru,273.15,87,42,5.05,1622314569
319,44.60085906728477,75.31702018214082,belushya guba,ru,272.62,76,100,6.99,1622314570
320,-26.00035057384423,-56.41119149322573,chuy,uy,272.45,89,100,9.65,1622314570
321,-44.918733921808666,-48.28780988088914,mar del plata,ar,278.72,68,100,6.37,1622314570
322,-156.17579016474144,-19.290088542095646,avarua,ck,298.71,65,9,5.03,1622314571
323,120.16179321772199,70.99460695435792,zhigansk,ru,275.45,80,13,5.06,1622314571
324,-16.699979714082104,-10.16836303690016,georgetown,sh,298.58,71,0,9.7,1622314571
325,177.63820625997948,20.292802367115826,butaritari,ki,299.11,71,6,6.36,1622314572
326,113.68678133665065,11.539697897520384,cam ranh,vn,302.48,70,100,3.06,1622314572
327,91.45278497774927,77.2479106978742,talnakh,ru,273.65,92,100,4.73,1622314573
328,-0.6630345026028692,78.76306544603281,barentsburg,sj,273.57,86,99,3.53,1622314573
329,-42.19382102936757,26.67769942738333,ribeira grande,pt,297.28,75,11,5.07,1622314573
330,-32.93240102995449,54.649933882890366,tasiilaq,gl,280.62,69,100,8.36,1622314574
331,148.10676865071815,-63.46845718459409,hobart,au,264.7,94,100,7.04,1622314574
332,48.421558025882945,45.88578948062215,kirovskiy,ru,295.16,79,1,3.78,1622314575
333,-178.6760208517216,-80.41538711497351,vaini,to,262.04,94,100,9.65,1622314575
334,-172.02880632655993,69.51874919339022,lavrentiya,ru,272.88,86,100,4.45,1622314575
335,34.00768832514876,54.37879788459307,spas-demensk,ru,283.09,94,92,4.35,1622314576
336,58.43144336077751,80.58140413499774,belushya guba,ru,272.23,97,100,3.43,1622314576
337,85.7581363108381,-85.15305988262884,busselton,au,215.49,96,38,5.39,1622314577
338,177.5380749692186,15.303473876044933,butaritari,ki,299.44,79,91,7.28,1622314577
339,161.45295575020901,-32.38623528338911,sawtell,au,288.95,66,92,19.76,1622314577
340,-144.41714759459322,-55.516991626779834,mataura,pf,274.08,76,100,12.69,1622314578
341,-18.757847094332703,-36.07635825160249,jamestown,sh,289.92,88,15,8.21,1622314578
342,-173.90961130554996,54.511042536270935,provideniya,ru,279.08,87,0,11.99,1622314578
343,-22.461668975750655,-11.076022395661838,georgetown,sh,299.35,69,63,8.93,1622314579
344,125.09768567530574,-72.0429173365305,new norfolk,au,235.37,59,99,5.21,1622314579
345,126.98277065050246,-9.54827727058563,atambua,id,299.88,69,36,5.58,1622314580
346,-24.68634025676181,-64.5066713959967,chuy,uy,265.05,95,100,6.86,1622314580
347,-76.75098732374992,21.734867869601345,manati,cu,299.49,77,0,5.98,1622314580
348,-101.04450944909485,-31.948616972138105,lebu,cl,293.02,90,100,11.59,1622314581
349,33.26548078989035,-31.481722027516582,durban,za,294.29,64,97,8.01,1622314581
350,-60.61628085906587,-83.36482990394194,ushuaia,ar,231.95,81,16,1.02,1622314582
351,-63.39859932724394,-39.08717842013782,bahia blanca,ar,285.37,29,22,7.2,1622314582
352,28.158851863133492,61.4735530598507,lappeenranta,fi,284.29,64,8,3.24,1622314582
353,1.2161418733667517,30.74194608647565,adrar,dz,310.53,10,23,5.04,1622314583
354,-37.745007780196005,43.45242360538825,ribeira grande,pt,290.4,91,100,11.73,1622314583
355,-133.43883508827776,-7.076619237144669,atuona,pf,300.25,71,68,6.29,1622314584
356,-15.033440800430867,-70.56779072716064,cape town,za,257.92,98,100,3.38,1622314584
357,-68.04974592693537,-29.63856715535698,la rioja,ar,289.5,37,0,3.32,1622314584
358,177.23819156100484,-19.880061690673898,isangel,vu,297.48,61,5,4.75,1622314586
359,23.722294710503206,-72.30878316406064,bredasdorp,za,237.32,72,100,7.26,1622314586
360,-101.84486448332933,35.8307220300632,dumas,us,296.88,56,40,7.61,1622314587
361,-77.4806856926266,-72.47952508668212,ushuaia,ar,249.46,77,97,2.34,1622314587
362,-68.27549533413739,53.97796907102,port-cartier,ca,278.21,56,67,5.59,1622314587
363,-10.652642294382645,-41.692383278868576,jamestown,sh,286.33,89,95,12.68,1622314588
364,-59.27780192014713,75.07945333099224,upernavik,gl,273.1,92,8,6.27,1622314588
365,101.72167918986224,-18.003244998570025,palabuhanratu,id,296.68,66,100,10.19,1622314589
366,-136.29582784297438,-79.95989607754929,rikitea,pf,265.58,94,100,4.68,1622314589
367,111.35407456284474,10.721664080970541,cam ranh,vn,302.23,73,100,5.6,1622314589
368,2.4602882721680146,82.159858053014,barentsburg,sj,272.91,76,100,2.78,1622314590
369,-173.54571688341687,-55.22125470409545,vaini,to,280.21,81,100,4.45,1622314590
370,-168.1986720478355,-7.644275313268523,lufilufi,ws,301.78,71,92,8.05,1622314591
371,-44.811365399732466,-26.641386664400187,sao sebastiao,br,295.41,89,1,5.07,1622314591
372,18.496392540128,-85.3296661869483,bredasdorp,za,219.52,80,6,4.57,1622314591
373,-63.3419516078839,81.09928634081248,narsaq,gl,267.35,89,99,3.43,1622314592
374,165.75693161481178,32.05208630978245,severo-kurilsk,ru,295.02,91,0,2.88,1622314592
375,-80.74738884132623,-53.35557467443292,punta arenas,cl,277.21,64,100,3.26,1622314593
376,-25.443101623063768,9.401628375214955,sao filipe,cv,297.66,81,100,7.52,1622314593
377,32.39505424682875,-43.26351861497565,port alfred,za,278.61,67,100,7.03,1622314593
378,-21.922139434087654,52.13097852698172,vestmannaeyjar,is,284.68,89,100,9.1,1622314594
379,-84.59816279898855,57.76152456553723,attawapiskat,ca,275.91,81,51,6.31,1622314594
380,-97.27004195736137,69.00876796580721,thompson,ca,271.54,85,14,3.71,1622314595
381,2.5193491695639523,41.63554902925105,arenys de mar,es,299.09,74,99,0.88,1622314595
382,39.38686775828475,-1.1244260104650152,garissa,ke,299.1,63,89,7.23,1622314595
383,-21.841690317635937,83.26902910045678,illoqqortoormiut,gl,272.77,84,31,2.61,1622314596
384,51.27458023486861,42.36225197080478,kuryk,kz,291.97,79,0,4.28,1622314596
385,-116.91940730886533,49.46454847423894,nelson,ca,282.45,32,10,1.19,1622314597
386,82.53837105092663,68.0685265448898,karaul,ru,263.28,95,22,2.91,1622314597
387,37.35561652062208,19.713114229274467,sawakin,sd,302.75,81,0,5.12,1622314597
388,156.0528390159359,21.14719336424207,katsuura,jp,300.37,73,0,7.15,1622314598
389,68.10370905899944,-19.997735815738892,grand river south east,mu,297.49,71,100,8.67,1622314598
390,-160.31894963214938,35.14258668367354,kapaa,us,291.1,74,100,7.91,1622314599
391,-138.30267055769673,64.57133749292254,mayo,ca,270.1,89,99,1.83,1622314599
392,-45.1232407860615,66.35323677691528,qaqortoq,gl,261.8,79,100,13.38,1622314599
393,-175.59431488960442,17.975368560367244,kapaa,us,299.24,77,13,6.59,1622314600
394,-130.97049564914246,64.12205872289383,norman wells,ca,271.11,98,100,2.42,1622314600
395,-66.7486462605593,12.558458150978169,kralendijk,an,299.91,75,60,8.02,1622314601
396,137.53681527758692,-35.46324535892269,victor harbor,au,286.41,58,0,5.56,1622314601
397,-82.07603021430586,36.45877025601165,elizabethton,us,290.75,75,90,1.69,1622314602
398,-18.71635714006672,-81.65284497525673,ushuaia,ar,229.03,70,1,9.01,1622314602
399,-166.26631595913173,-84.05508571103249,mataura,pf,261.23,86,100,8.8,1622314602
400,79.43783744892278,-21.700082176021837,grand river south east,mu,296.15,77,85,12.27,1622314603
401,73.61398603383881,-1.4178054336149302,hithadhoo,mv,301.2,75,84,6.95,1622314603
402,-72.85169180489058,25.752873370515843,cockburn town,bs,298.48,68,2,2.63,1622314603
403,-69.1989133756851,-19.668420952958158,iquique,cl,282.55,24,89,5.62,1622314604
404,9.05872906154076,-88.33652076264853,hermanus,za,224.02,79,30,6.03,1622314604
405,-142.51708947947472,-5.545235548146806,atuona,pf,300.48,78,100,8.17,1622314605
406,-78.26534006087137,40.89863001306139,altoona,us,282.41,92,100,0.45,1622314605
407,18.904350700208425,79.65982385640595,longyearbyen,sj,271.3,84,60,1.11,1622314606
408,109.22646614613302,-39.71164467592425,busselton,au,285.54,76,0,10.64,1622314606
409,-127.64696289088401,-9.169964825623893,atuona,pf,299.74,69,87,4.95,1622314606
410,92.48451218760187,-21.947670450726974,labuhan,id,293.63,71,100,11.13,1622314607
411,9.15686941447808,-84.71356147972635,hermanus,za,220.17,85,5,5.41,1622314607
412,-45.47897697148369,17.676360402740045,sinnamary,gf,298.08,78,1,8.67,1622314608
413,168.1132553583243,79.37865903555291,pevek,ru,273.13,87,100,7.39,1622314608
414,166.59530111384453,-15.394611497995669,luganville,vu,297.46,74,97,3.49,1622314608
415,82.71735415014092,-17.123117626751167,hithadhoo,mv,297.24,68,28,10.11,1622314609
416,140.83302475550101,47.16972429617846,nevelsk,ru,279.58,91,100,11.16,1622314609
417,45.58952023846621,88.10970893578065,belushya guba,ru,272.93,84,100,6.14,1622314610
418,-154.1906867679103,-89.76092377259035,mataura,pf,224.78,98,45,5.4,1622314610
419,115.00065783004845,42.79753373287977,zhangjiakou,cn,285.31,50,8,1.33,1622314610
420,-73.43386786050304,-39.12900721145032,carahue,cl,283.27,64,100,2.31,1622314611
421,122.42654455875197,62.60122336934589,kysyl-syr,ru,283.31,57,78,2.01,1622314611
422,179.78941681323255,-23.394148749286572,isangel,vu,296.98,72,5,6.61,1622314612
423,4.256624747003798,63.53338891931136,raudeberg,no,282.36,88,7,3.36,1622314612
424,97.46775882851972,-2.475360063506855,padang,id,301.79,75,19,4.65,1622314613
425,138.82660032842983,-71.9448143672278,hobart,au,230.16,77,14,6.36,1622314613
426,3.258143943965621,-78.08075946292276,hermanus,za,213.94,100,62,3.92,1622314613
427,48.93648051995115,-56.66306871440827,tsihombe,mg,272.82,82,100,5.65,1622314614
428,-64.92707385544605,-12.001612484627302,rodrigues alves,br,306.62,39,100,1.49,1622314614
429,31.295886218826865,-75.1437199387362,port elizabeth,za,225.5,100,100,5.28,1622314615
430,-58.41406327980083,83.18059752520855,upernavik,gl,272.94,82,92,3.99,1622314615
431,76.9779730662961,71.12828272858565,tazovskiy,ru,268.61,91,100,5.72,1622314615
432,-109.99105091394901,-68.33321467829933,punta arenas,cl,266.21,96,100,4.19,1622314616
433,-97.28679260319532,-25.4458066793769,pisco,pe,293.78,69,83,7.03,1622314616
434,-175.73172632207246,18.053561361284977,kapaa,us,299.21,77,12,6.68,1622314617
435,-8.550000797967868,47.75272019901365,penzance,gb,286.48,86,100,5.98,1622314617
436,52.817638290483075,29.559819543502783,shiraz,ir,298.26,12,0,2.51,1622314617
437,77.26472190588066,54.90093893425038,kupino,ru,287.67,54,100,6.0,1622314618
438,-121.82650181254078,40.7955997941927,shasta lake,us,298.28,13,61,1.32,1622314618
439,-173.00038026801204,-87.86692760093595,vaini,to,228.2,100,100,4.13,1622314619
440,-113.6651044110335,89.76874122063714,yellowknife,ca,273.18,87,100,5.06,1622314619
441,170.344809530977,14.678072982069978,butaritari,ki,300.05,74,23,8.26,1622314619
442,-38.39495588742591,0.4681976810396691,itarema,br,300.08,80,100,4.12,1622314620
443,26.624608902236304,89.32517912824588,longyearbyen,sj,273.11,83,100,5.08,1622314620
444,-137.61409992156968,-58.532837417469054,rikitea,pf,273.47,91,100,14.07,1622314621
445,-123.91342019020095,-31.976206660971087,rikitea,pf,290.95,74,100,7.78,1622314621
446,-53.29557024563486,-4.337193073790772,altamira,br,306.07,42,44,1.31,1622314621
447,-62.77224149484141,80.86690731503876,narsaq,gl,269.61,89,99,1.82,1622314622
448,126.56372395596748,66.92639661699667,sangar,ru,275.66,70,25,2.95,1622314622
449,-96.47866087283805,22.755818072268838,miramar,mx,301.28,79,5,5.61,1622314623
450,57.21159035069479,-14.686484224972261,cap malheureux,mu,299.47,73,9,9.03,1622314623
451,118.4878218654373,34.78413058876349,linshu,cn,291.44,73,0,3.03,1622314624
452,98.86473640662501,55.213153602818096,uk,ru,272.21,85,95,1.95,1622314624
453,160.57917121603919,-56.664316736574484,tuatapere,nz,275.66,98,100,11.26,1622314624
454,153.07093972435092,8.884323421663979,kavieng,pg,301.06,78,100,7.22,1622314625
455,155.788238541191,-57.422931114749886,tuatapere,nz,275.31,90,59,7.49,1622314625
456,-89.811693591087,81.21767105947029,qaanaaq,gl,271.08,80,100,2.69,1622314626
457,68.05367840117617,-50.946792562470854,saint-philippe,re,275.9,74,100,9.53,1622314626
458,-31.881698900548173,-3.021156403405513,touros,br,300.89,74,31,8.01,1622314627
459,-44.37080482956597,-42.34486117640166,chuy,uy,283.57,67,100,14.88,1622314627
460,37.302048772758326,-86.15851158380559,port elizabeth,za,221.21,81,15,6.79,1622314627
461,-125.30627376976402,86.7118910150524,tuktoyaktuk,ca,272.18,85,25,5.63,1622314628
462,105.24643328443693,-74.30118124477941,albany,au,242.01,97,100,7.83,1622314628
463,116.61459460816121,-31.920014549808258,northam,au,283.42,93,4,3.15,1622314628
464,-72.79153084389729,-10.17745784194588,porto walter,br,306.58,37,77,1.72,1622314629
465,67.40568986350038,59.17990492728458,kondinskoye,ru,289.27,76,10,3.69,1622314629
466,-35.35869332903306,86.99523551111429,illoqqortoormiut,gl,273.08,83,42,2.78,1622314630
467,-101.74934637453,10.300209680537165,acapulco,mx,298.66,86,100,3.67,1622314630
468,-46.017250773362036,4.0851227073585505,salinopolis,br,300.98,73,44,3.79,1622314631
469,92.12859423652179,73.49703324820535,talnakh,ru,274.12,95,100,7.71,1622314631
470,19.506412605998975,43.98352207784083,bajina basta,rs,286.64,66,0,1.6,1622314631
471,41.42699135594947,-7.878230307242035,kilindoni,tz,299.3,77,1,5.11,1622314632
472,-144.48271121267484,-60.49598643416029,mataura,pf,272.68,93,100,4.35,1622314632
473,95.29132767736502,-83.9030351185097,albany,au,216.83,95,16,5.7,1622314633
474,3.2403383515148505,19.020940607783984,kidal,ml,309.53,6,100,3.34,1622314633
475,62.054518994649044,-43.29283016135702,saint-philippe,re,288.25,91,100,17.67,1622314633
476,-123.18734942681124,-77.86487177227274,rikitea,pf,256.52,81,100,5.14,1622314634
477,114.85146606584465,52.36794943450673,verkh-usugli,ru,276.54,68,95,2.03,1622314634
478,137.73702092841296,25.407250784455726,shingu,jp,300.65,80,96,5.8,1622314635
479,137.38092854360536,-58.24096175246837,new norfolk,au,274.79,80,100,6.69,1622314635
480,-34.4475825793611,-61.29466355867004,mar del plata,ar,270.52,97,100,6.04,1622314635
481,-28.50070622227807,35.338855296805306,ribeira grande,pt,291.58,67,6,6.48,1622314636
482,-61.84265797742809,22.463379890089087,the valley,ai,299.64,73,74,4.79,1622314636
483,57.66258611197469,-51.93983504523519,taolanaro,mg,274.86,71,100,12.17,1622314637
484,117.36167995413717,-14.703154445226147,port hedland,au,300.5,62,99,4.36,1622314637
485,-27.316189047197753,72.6993280398726,illoqqortoormiut,gl,269.78,98,49,1.33,1622314637
486,-140.66606461516795,36.26226727012934,fortuna,us,292.24,83,100,10.36,1622314638
487,-49.80310773245205,-78.29586317179286,ushuaia,ar,240.85,71,100,2.71,1622314638
488,-130.750993172138,-33.61621482681052,rikitea,pf,288.0,64,100,6.08,1622314639
489,-26.181843619107582,9.27926116478811,sao filipe,cv,297.77,80,96,7.24,1622314639
490,-144.4886521578834,1.8477882436613982,atuona,pf,300.42,82,3,7.15,1622314639
491,-117.7795601943988,30.093669540969714,san quintin,mx,287.71,81,12,9.21,1622314640
492,61.743965337633796,-38.59773758445727,saint-philippe,re,290.25,90,100,12.41,1622314640
493,64.18536371972456,-55.52386929094234,taolanaro,mg,273.58,71,12,17.78,1622314641
494,-87.32480297067133,18.128707925913986,san pedro,bz,301.35,71,23,4.01,1622314641
495,-90.94388558581426,-67.61598868958194,punta arenas,cl,260.69,93,100,4.1,1622314641
496,-2.4268249121468273,42.47991696899686,logrono,es,293.38,70,40,3.6,1622314642
497,-42.708498362368516,68.89110663803558,tasiilaq,gl,265.76,80,43,7.53,1622314642
498,-125.43508203262286,-82.08241620035895,rikitea,pf,252.12,82,99,5.07,1622314643
499,-91.31492743979155,-81.55994837499995,punta arenas,cl,248.42,90,100,6.68,1622314643
500,172.75735295153652,45.388932553654115,nikolskoye,ru,278.74,81,100,9.31,1622314644
501,-4.3694606378240906,-39.681515346223684,saldanha,za,286.41,86,100,11.96,1622314644
502,66.02935523819818,-81.22241179253629,taolanaro,mg,220.8,100,100,6.04,1622314644
503,-80.97978814793817,9.947222942058644,palmas bellas,pa,300.27,80,100,3.94,1622314645
504,-66.7407807128583,18.890104456335777,hatillo,us,303.71,76,17,6.54,1622314645
505,161.172648382347,-31.497290065980486,ballina,au,288.74,68,90,18.47,1622314646
506,-110.82292007321409,-81.22191898773755,punta arenas,cl,247.45,100,99,6.57,1622314646
507,-175.773045009136,-27.948524387548744,vaini,to,294.71,78,0,10.37,1622314646
508,-74.37873901339562,-69.43499257313277,ushuaia,ar,246.74,100,100,3.03,1622314647
509,36.23316679996108,-20.29655736798385,beira,mz,297.88,62,0,6.06,1622314647
510,12.33908532177989,30.36689671094129,mizdah,ly,306.67,11,16,2.75,1622314648
511,-19.63281209913518,45.861560852654094,vila franca do campo,pt,288.48,92,100,3.51,1622314648
512,138.07883295284466,-83.18347977522347,hobart,au,226.04,81,35,6.95,1622314648
513,-96.78973107082383,-56.85168693993435,punta arenas,cl,278.27,96,100,11.06,1622314649
514,9.524848820103301,-75.75838126589568,hermanus,za,213.87,100,100,3.02,1622314649
515,173.5587407322298,84.12490977525002,pevek,ru,269.83,93,25,3.3,1622314650
516,6.329986423797266,5.315400970702385,ughelli,ng,298.66,90,75,1.61,1622314650
517,-83.03838639312997,54.57402858161504,attawapiskat,ca,294.57,24,97,9.83,1622314650
518,-160.11452790955997,-23.76333329239081,avarua,ck,295.97,55,87,6.57,1622314651
519,-42.56526108171016,-69.54795412015848,ushuaia,ar,260.44,99,100,3.07,1622314651
520,-26.559970442803973,-48.852831967400746,cidreira,br,278.76,89,100,2.98,1622314652
521,-119.77279526338639,-74.62867939204436,punta arenas,cl,263.26,95,100,3.74,1622314652
522,48.53844733414243,-69.91255028597126,east london,za,239.4,82,100,3.13,1622314652
523,-114.36958074601273,-55.281573664880405,rikitea,pf,279.16,95,100,13.31,1622314653
524,120.96588072181112,-64.3473016333545,albany,au,263.76,93,100,11.16,1622314653
525,62.98554877743422,30.77679412651345,rudbar,af,305.95,12,0,9.67,1622314654
526,-171.28499907668672,20.631664610184316,kapaa,us,298.34,74,81,2.99,1622314654
527,-96.58597347472225,-81.51734520148604,punta arenas,cl,246.5,97,94,6.12,1622314654
528,169.7135497166484,47.31244948800321,nikolskoye,ru,277.67,87,100,7.0,1622314655
529,-138.26955207482746,4.38478802736492,atuona,pf,301.09,75,5,7.6,1622314655
530,-171.90645364801478,62.92570236684412,provideniya,ru,274.25,84,13,10.71,1622314656
531,-68.13883977849532,66.7928390920398,pangnirtung,ca,270.77,86,7,7.14,1622314656
532,-17.327486640616087,45.54052972538409,muros,es,288.28,92,55,2.78,1622314656
533,67.2546612271826,28.95596537003793,bhag,pk,304.45,11,0,4.68,1622314657
534,-17.496424249331938,-54.17692248507673,arraial do cabo,br,274.74,89,38,9.02,1622314657
535,51.93861342057971,78.08451040071384,belushya guba,ru,272.12,97,100,3.25,1622314658
536,-34.9091695452141,-57.554764681263336,mar del plata,ar,272.91,80,100,6.39,1622314658
537,-156.82837609305676,-33.38078054066484,avera,pf,292.04,80,100,9.12,1622314659
538,65.85618739068434,-55.80874505734494,saint-philippe,re,273.56,73,28,18.44,1622314659
539,-16.410207185442886,-81.61667791303924,ushuaia,ar,226.8,75,0,8.37,1622314659
540,-33.940247177046444,-23.39619773553119,vila velha,br,297.81,85,4,7.97,1622314660
541,-50.4397517906591,-74.98348607935195,ushuaia,ar,231.12,100,100,2.26,1622314660
542,-91.15004063741773,0.17167873889550833,puerto ayora,ec,298.18,79,36,4.41,1622314660
543,-140.8424552139347,-31.02476878547163,rikitea,pf,292.42,78,0,8.89,1622314661
544,-136.22651002700707,-8.899877500236059,atuona,pf,300.53,70,10,4.94,1622314661
545,-169.70954767483494,83.33663640290749,mys shmidta,ru,270.05,92,9,3.91,1622314662
546,14.979363246815154,20.50049895868824,bilma,ne,308.44,7,0,3.2,1622314662
547,39.2314413643696,2.878519604045138,moyale,ke,300.65,48,100,4.18,1622314663
548,-122.27481363819766,-31.3860596888047,rikitea,pf,292.3,88,5,8.96,1622314663
549,60.88433850097476,-42.45034337704432,saint-philippe,re,288.18,93,100,15.96,1622314663
550,-52.58069637277434,-30.655134195425482,encruzilhada do sul,br,289.18,61,15,4.02,1622314664
551,-1.171761331540921,-20.89693115409159,jamestown,sh,295.3,82,100,8.86,1622314664
552,27.95421926936004,-82.12768362157145,kruisfontein,za,219.44,83,21,6.74,1622314665
553,-169.8581608926167,64.93639500561642,lavrentiya,ru,272.67,87,12,11.81,1622314665
554,54.884181927716895,41.06503742105863,balkanabat,tm,304.26,26,0,3.11,1622314665
555,108.36540395139627,-72.8827327154001,albany,au,245.53,98,100,7.15,1622314666
556,-0.18677675474341981,-71.05711152853635,hermanus,za,254.16,85,48,3.5,1622314666
557,-75.97592669083971,-5.270249453508669,lagunas,pe,307.44,40,47,1.12,1622314667
558,24.391936589283716,-19.941151713922224,gweta,bw,289.67,25,0,2.39,1622314667
559,-124.34809546880803,8.571150971513063,cabo san lucas,mx,300.84,75,62,7.76,1622314667
560,111.72551492737551,-26.712201691535725,carnarvon,au,293.75,63,100,9.46,1622314668
561,22.913223679303798,-73.75948588570662,bredasdorp,za,221.82,100,100,5.55,1622314668
562,-122.7603630650634,2.14630186470103,atuona,pf,299.49,71,67,6.33,1622314669
563,-98.04201337034168,-34.503224273561,lebu,cl,291.75,92,100,11.56,1622314669
564,167.75007859460692,-30.661078437985196,ahipara,nz,288.25,68,100,14.7,1622314669
565,-40.20226168513747,-28.79778972382538,arraial do cabo,br,294.35,87,15,9.07,1622314670
566,-71.05272512124306,-20.263000388614614,iquique,cl,290.68,83,14,3.93,1622314670
567,-56.113519449380135,73.2984461637119,upernavik,gl,272.91,92,94,6.19,1622314671
568,-9.932017371462678,87.57531783722655,illoqqortoormiut,gl,273.18,89,71,5.23,1622314671
569,-68.04061638119059,6.6385574040512125,puerto carreno,co,305.13,51,100,4.1,1622314671
570,-178.48980283098294,41.455457488948326,provideniya,ru,282.5,75,100,12.96,1622314672
571,-29.41341000849991,6.9641698657812015,sao filipe,cv,299.62,79,100,6.67,1622314672
572,-161.70080126779845,-78.70008748980197,mataura,pf,258.67,88,96,4.29,1622314673
573,-125.06052228471319,-46.18008515995011,rikitea,pf,280.81,80,100,14.94,1622314673
574,-100.77844611999801,-82.82590959163628,punta arenas,cl,248.13,96,100,4.58,1622314674
575,101.44227624768916,5.780708403434232,betong,th,295.87,98,100,0.65,1622314674
576,-0.593042447633934,-68.88507574480334,hermanus,za,261.27,95,100,8.31,1622314674
577,-72.98393258106891,23.596674301888626,cockburn town,bs,298.84,76,11,5.19,1622314675
578,131.57764380826575,-80.29408505980449,new norfolk,au,231.2,87,58,6.63,1622314675
579,-172.83647891928806,2.9768529776684716,saleaula,ws,301.26,79,100,8.04,1622314675
580,172.029413004746,53.93813176757672,nikolskoye,ru,277.61,96,100,6.53,1622314676
581,-49.48426200693311,-46.51142112554086,mar del plata,ar,280.77,47,100,10.18,1622314676
582,-101.09328956060794,-67.49435957736611,punta arenas,cl,262.78,96,100,1.86,1622314677
583,46.80811472244895,0.33882863182159895,mogadishu,so,299.85,76,100,5.45,1622314677
584,-133.89374162184004,88.46710770785225,tuktoyaktuk,ca,273.17,83,100,4.57,1622314678
585,126.15544349026902,-5.801653557203352,ambon,id,300.82,77,99,8.25,1622314678
586,154.01509845040852,19.287648952214724,katsuura,jp,300.83,69,0,7.46,1622314678
587,-1.270581287238798,63.59781144989239,brae,gb,281.41,88,0,4.51,1622314679
588,-120.16211509578073,-57.37216348400461,rikitea,pf,278.71,93,100,17.72,1622314679
589,-7.717993907052147,-85.9602900524015,hermanus,za,223.44,72,28,5.94,1622314680
590,119.81101210470723,28.933447239544336,jinhua,cn,292.15,94,100,0.94,1622314680
591,-131.84418791114,6.695536980068809,atuona,pf,300.85,74,50,3.51,1622314680
592,11.246234679584973,61.90646405113543,svarstad,no,286.86,46,15,2.78,1622314681
593,-79.26415350021179,-12.693623417243515,hualmay,pe,292.12,77,100,7.14,1622314681
594,12.605697329432871,-34.146027762973155,saldanha,za,289.95,73,0,3.38,1622314682
595,11.266587831679232,10.424881299508812,gombe,ng,304.18,45,100,2.24,1622314682
596,34.31870533738649,-55.21068950931328,port alfred,za,271.41,66,100,11.41,1622314682
597,48.37091997802193,63.39186139823795,mezhdurechensk,ru,275.72,73,10,3.89,1622314683
598,-82.41761366134958,74.49359191844272,qaanaaq,gl,272.0,96,100,5.39,1622314683
599,-30.629730021376048,-7.545046880389094,pitimbu,br,300.58,72,3,7.6,1622314684
600,-89.33065922998692,4.399908179078366,puerto ayora,ec,300.41,75,100,6.01,1622314684
601,169.00859914122498,43.790600756616556,nikolskoye,ru,278.57,88,100,5.08,1622314685
602,62.788105459665815,-45.78278026456219,saint-philippe,re,278.26,91,100,4.92,1622314685
603,5.191284859594504,30.61291651883144,warqla,dz,312.04,9,100,3.8,1622314685
604,83.92149106078097,76.84125219166722,dikson,ru,269.51,98,100,2.88,1622314686
605,-84.22095128402593,71.65907820470949,clyde river,ca,270.29,86,99,1.46,1622314686
606,70.03242827909247,-85.384675790567,taolanaro,mg,216.69,95,23,5.6,1622314687
607,-38.586768965310455,49.448553982485095,nanortalik,gl,282.29,62,84,13.95,1622314687
608,131.34441109813827,41.959170901384056,zarubino,ru,285.73,84,88,3.22,1622314687
609,11.127586066713718,44.14328989886198,vaiano,it,290.02,78,100,1.56,1622314688
610,-134.1201093915829,4.104825956520827,atuona,pf,300.63,76,8,7.94,1622314688
611,76.90905516400028,-24.598823478894843,grand river south east,mu,295.73,62,37,9.37,1622314689
612,98.18709585261035,-62.12334917781279,busselton,au,264.2,92,38,2.81,1622314689
613,86.10782734078862,-19.27775630505539,bengkulu,id,296.85,59,25,10.95,1622314690
614,-106.69423553982857,-14.86476225654198,puerto ayora,ec,296.72,72,31,8.64,1622314690
615,134.27773539348203,-88.06604118860179,hobart,au,219.4,100,100,1.87,1622314690
616,12.982263050496329,-47.940883552629174,hermanus,za,278.63,97,100,8.4,1622314691
617,-171.12481517473688,80.31707734149188,mys shmidta,ru,272.76,96,100,6.69,1622314691
618,-116.7015798650183,-1.9783159689578014,atuona,pf,299.18,76,8,7.77,1622314692
619,-49.52270082443309,-58.52148776120114,ushuaia,ar,267.7,77,100,11.66,1622314692
620,-170.40767327490198,-89.51979139767862,vaini,to,225.94,98,49,5.68,1622314692
621,-93.43054962111619,44.33659518439029,faribault,us,291.28,43,57,4.77,1622314693
622,-143.70118320486063,88.1155225492083,barrow,us,273.02,81,100,4.09,1622314693
623,130.9495232228365,8.343251092582904,kloulklubed,pw,300.3,82,84,2.31,1622314694
624,52.90139259346785,59.215806658456984,kostino,ru,285.18,97,84,1.49,1622314694
625,-121.93883150520561,-31.870841033584547,rikitea,pf,291.9,84,56,8.16,1622314694
626,-53.49079648489146,-23.878213116136294,alto piquiri,br,304.37,28,100,5.39,1622314695
